"cancer_type" "species" "correlation"
"gastric" "Semnopithecus_entellus" 0.712265201879339
"glioma" "Semnopithecus_entellus" 0.743327977443786
"head and neck" "Semnopithecus_entellus" 0.724118754986656
"hepatocellular" "Semnopithecus_entellus" 0.765176148711129
"intestine" "Semnopithecus_entellus" 0.710308151333318
"kidney" "Semnopithecus_entellus" 0.716158798661075
"leukaemia" "Semnopithecus_entellus" 0.6602446294457
"liver" "Semnopithecus_entellus" 0.463646613419203
"lung" "Semnopithecus_entellus" 0.712175714065647
"lymphoma" "Semnopithecus_entellus" 0.704614525488579
"melanoma" "Semnopithecus_entellus" 0.723463335399718
"mesothelioma" "Semnopithecus_entellus" 0.790802396216338
"oesophagus" "Semnopithecus_entellus" 0.680711874021747
"other tumour types" "Semnopithecus_entellus" 0.760909626221294
"ovarian" "Semnopithecus_entellus" 0.716148385828802
"paediatric" "Semnopithecus_entellus" 0.68785419380929
"pancreas" "Semnopithecus_entellus" 0.698616145527705
"prostate" "Semnopithecus_entellus" 0.715526917287027
"rare other tumour types" "Semnopithecus_entellus" 0.893913043478261
"renal" "Semnopithecus_entellus" 0.694945799567031
"sarcoma" "Semnopithecus_entellus" 0.715221272065529
"skin" "Semnopithecus_entellus" 0.755256517517036
"small intestine" "Semnopithecus_entellus" 0.71000247159005
"soft tissue sarcoma" "Semnopithecus_entellus" 0.647107844108418
"testicular" "Semnopithecus_entellus" 0.739707520142228
"thyroid" "Semnopithecus_entellus" 0.716794953573684
"urothelial" "Semnopithecus_entellus" 0.780725307702509
"uterine" "Semnopithecus_entellus" 0.655670941461015
"all" "Sigmodon_hispidus" 0.200474101471743
"bladder" "Sigmodon_hispidus" 0.224951598602721
"breast" "Sigmodon_hispidus" 0.16633979300664
"central nervous system" "Sigmodon_hispidus" 0.163949484991672
"colon" "Sigmodon_hispidus" 0.239565159258406
"colorectal" "Sigmodon_hispidus" 0.197854792111338
"endometrial" "Sigmodon_hispidus" 0.137963439923205
"gastric" "Sigmodon_hispidus" 0.191954701308231
"glioma" "Sigmodon_hispidus" 0.249170694828968
"head and neck" "Sigmodon_hispidus" 0.194410193771592
"hepatocellular" "Sigmodon_hispidus" 0.239578205897442
"intestine" "Sigmodon_hispidus" 0.147327912402938
"kidney" "Sigmodon_hispidus" 0.320995476639133
"leukaemia" "Sigmodon_hispidus" 0.119867302308129
"liver" "Sigmodon_hispidus" 0.157073378362593
"lung" "Sigmodon_hispidus" 0.253669353196712
"lymphoma" "Sigmodon_hispidus" 0.192196666712132
"melanoma" "Sigmodon_hispidus" 0.242292470285712
"mesothelioma" "Sigmodon_hispidus" 0.386729717078585
"oesophagus" "Sigmodon_hispidus" 0.0737473550431161
"other tumour types" "Sigmodon_hispidus" 0.26009583668023
"ovarian" "Sigmodon_hispidus" 0.209416775791172
"paediatric" "Sigmodon_hispidus" 0.165890016279675
"pancreas" "Sigmodon_hispidus" 0.195747613087394
"prostate" "Sigmodon_hispidus" 0.134927657015736
"rare other tumour types" "Sigmodon_hispidus" 0.0562092837259896
"renal" "Sigmodon_hispidus" 0.17827210651243
"sarcoma" "Sigmodon_hispidus" 0.211951936985445
"skin" "Sigmodon_hispidus" 0.164375564748655
"small intestine" "Sigmodon_hispidus" 0.155389246425003
"soft tissue sarcoma" "Sigmodon_hispidus" 0.294814625894675
"testicular" "Sigmodon_hispidus" 0.00570614276730972
"thyroid" "Sigmodon_hispidus" 0.206224631451976
"urothelial" "Sigmodon_hispidus" 0.31129831231218
"uterine" "Sigmodon_hispidus" 0.179111478763344
"all" "Solenodon_paradoxus" 0.203151648004768
"bladder" "Solenodon_paradoxus" 0.193099800758509
"breast" "Solenodon_paradoxus" 0.152083216108508
"central nervous system" "Solenodon_paradoxus" 0.20660892142671
"colon" "Solenodon_paradoxus" 0.266036979300758
"colorectal" "Solenodon_paradoxus" 0.213652750932345
"endometrial" "Solenodon_paradoxus" 0.149713839785642
"gastric" "Solenodon_paradoxus" 0.191697084334768
"glioma" "Solenodon_paradoxus" 0.232812399955918
"head and neck" "Solenodon_paradoxus" 0.192366797416391
"hepatocellular" "Solenodon_paradoxus" 0.198804906699776
"intestine" "Solenodon_paradoxus" 0.137110365999263
"kidney" "Solenodon_paradoxus" 0.356409403030869
"leukaemia" "Solenodon_paradoxus" 0.108620230861929
"liver" "Solenodon_paradoxus" 0.284881894090765
"lung" "Solenodon_paradoxus" 0.27375986830518
"lymphoma" "Solenodon_paradoxus" 0.186182700917926
"melanoma" "Solenodon_paradoxus" 0.24751308713942
"mesothelioma" "Solenodon_paradoxus" 0.2154626367817
"oesophagus" "Solenodon_paradoxus" 0.0957945427123011
"other tumour types" "Solenodon_paradoxus" 0.224203256126823
"ovarian" "Solenodon_paradoxus" 0.205110712821682
"paediatric" "Solenodon_paradoxus" 0.235149570828356
"pancreas" "Solenodon_paradoxus" 0.138343671002805
"prostate" "Solenodon_paradoxus" 0.135473262770906
"rare other tumour types" "Solenodon_paradoxus" -0.379857824191475
"renal" "Solenodon_paradoxus" 0.17847366657076
"sarcoma" "Solenodon_paradoxus" 0.203998643443516
"skin" "Solenodon_paradoxus" 0.137125406547438
"small intestine" "Solenodon_paradoxus" 0.0575234907544894
"soft tissue sarcoma" "Solenodon_paradoxus" 0.24698623809638
"testicular" "Solenodon_paradoxus" 0.152313487791816
"thyroid" "Solenodon_paradoxus" 0.243687649270949
"urothelial" "Solenodon_paradoxus" 0.261758372588114
"uterine" "Solenodon_paradoxus" 0.135495975892152
"all" "Sorex_araneus" 0.152323035046468
"bladder" "Sorex_araneus" 0.114583359894198
"breast" "Sorex_araneus" 0.0914940695935941
"central nervous system" "Sorex_araneus" 0.158514079175995
"colon" "Sorex_araneus" 0.177181883952871
"colorectal" "Sorex_araneus" 0.177171877093798
"endometrial" "Sorex_araneus" 0.120936985051542
"gastric" "Sorex_araneus" 0.133822632056683
"glioma" "Sorex_araneus" 0.125489070679321
"head and neck" "Sorex_araneus" 0.0907967284351155
"hepatocellular" "Sorex_araneus" 0.0930959495350408
"intestine" "Sorex_araneus" 0.126050347098685
"kidney" "Sorex_araneus" 0.337398934625977
"leukaemia" "Sorex_araneus" 0.101257208392986
"liver" "Sorex_araneus" 0.177922326809286
"lung" "Sorex_araneus" 0.228931615516536
"lymphoma" "Sorex_araneus" 0.135965289602356
"melanoma" "Sorex_araneus" 0.194731157528355
"mesothelioma" "Sorex_araneus" 0.0654807006183988
"oesophagus" "Sorex_araneus" 0.159416910835579
"other tumour types" "Sorex_araneus" 0.193690974790571
"ovarian" "Sorex_araneus" 0.195577962458623
"paediatric" "Sorex_araneus" 0.108205095896258
"pancreas" "Sorex_araneus" 0.148367232816074
"prostate" "Sorex_araneus" 0.0470269128424483
"rare other tumour types" "Sorex_araneus" -0.29476355805341
"renal" "Sorex_araneus" 0.122381055665959
"sarcoma" "Sorex_araneus" 0.152084393642639
"skin" "Sorex_araneus" 0.0341694745509958
"small intestine" "Sorex_araneus" 0.213565923819968
"soft tissue sarcoma" "Sorex_araneus" 0.033967820417526
"testicular" "Sorex_araneus" -0.021190090194257
"thyroid" "Sorex_araneus" 0.190944890964998
"urothelial" "Sorex_araneus" 0.229027710203376
"uterine" "Sorex_araneus" 0.118719672100838
"all" "Spermophilus_dauricus" 0.194895732203905
"bladder" "Spermophilus_dauricus" 0.253535487444979
"breast" "Spermophilus_dauricus" 0.15820500852442
"central nervous system" "Spermophilus_dauricus" 0.195061529501625
"colon" "Spermophilus_dauricus" 0.263627898116987
"colorectal" "Spermophilus_dauricus" 0.181084178188448
"endometrial" "Spermophilus_dauricus" 0.128115476207351
"gastric" "Spermophilus_dauricus" 0.167024163333633
"glioma" "Spermophilus_dauricus" 0.223054873491447
"head and neck" "Spermophilus_dauricus" 0.17861312931449
"hepatocellular" "Spermophilus_dauricus" 0.159422327191721
"intestine" "Spermophilus_dauricus" 0.139645825533672
"kidney" "Spermophilus_dauricus" 0.276627329723569
"leukaemia" "Spermophilus_dauricus" 0.108172896291222
"liver" "Spermophilus_dauricus" 0.208396424509673
"lung" "Spermophilus_dauricus" 0.245401566479805
"lymphoma" "Spermophilus_dauricus" 0.183000669247955
"melanoma" "Spermophilus_dauricus" 0.237882798574804
"mesothelioma" "Spermophilus_dauricus" 0.35120155330397
"oesophagus" "Spermophilus_dauricus" 0.133847351349096
"other tumour types" "Spermophilus_dauricus" 0.275504770558349
"ovarian" "Spermophilus_dauricus" 0.19263756328603
"paediatric" "Spermophilus_dauricus" 0.249696694389536
"pancreas" "Spermophilus_dauricus" 0.145631897483871
"prostate" "Spermophilus_dauricus" 0.128624377228269
"rare other tumour types" "Spermophilus_dauricus" -0.145217391304348
"renal" "Spermophilus_dauricus" 0.155502092150581
"sarcoma" "Spermophilus_dauricus" 0.212397957622013
"skin" "Spermophilus_dauricus" 0.11672761402115
"small intestine" "Spermophilus_dauricus" 0.234334388285648
"soft tissue sarcoma" "Spermophilus_dauricus" 0.317691862579086
"testicular" "Spermophilus_dauricus" -0.133036853743716
"thyroid" "Spermophilus_dauricus" 0.247916943184453
"urothelial" "Spermophilus_dauricus" 0.187613196085384
"uterine" "Spermophilus_dauricus" 0.168267694886435
"all" "Spilogale_gracilis" 0.214440597203043
"bladder" "Spilogale_gracilis" 0.222764026340624
"breast" "Spilogale_gracilis" 0.177361934470352
"central nervous system" "Spilogale_gracilis" 0.17825190139973
"colon" "Spilogale_gracilis" 0.240741425251567
"colorectal" "Spilogale_gracilis" 0.219615357989526
"endometrial" "Spilogale_gracilis" 0.179833130738048
"gastric" "Spilogale_gracilis" 0.186597790610296
"glioma" "Spilogale_gracilis" 0.240462117677643
"head and neck" "Spilogale_gracilis" 0.238070313258122
"hepatocellular" "Spilogale_gracilis" 0.212120348489286
"intestine" "Spilogale_gracilis" 0.176328739459632
"kidney" "Spilogale_gracilis" 0.337197762239793
"leukaemia" "Spilogale_gracilis" 0.11254357055746
"liver" "Spilogale_gracilis" 0.271726534826239
"lung" "Spilogale_gracilis" 0.286997268525083
"lymphoma" "Spilogale_gracilis" 0.195914326622085
"melanoma" "Spilogale_gracilis" 0.258415900774111
"mesothelioma" "Spilogale_gracilis" 0.304773996698593
"oesophagus" "Spilogale_gracilis" 0.145159092920068
"other tumour types" "Spilogale_gracilis" 0.27568644091864
"ovarian" "Spilogale_gracilis" 0.210985163432839
"paediatric" "Spilogale_gracilis" 0.28851966260007
"pancreas" "Spilogale_gracilis" 0.0868398284409353
"prostate" "Spilogale_gracilis" 0.189797037083467
"rare other tumour types" "Spilogale_gracilis" -0.219502618131406
"renal" "Spilogale_gracilis" 0.193304907801594
"sarcoma" "Spilogale_gracilis" 0.210855035542789
"skin" "Spilogale_gracilis" 0.152695707855812
"small intestine" "Spilogale_gracilis" 0.200911513630958
"soft tissue sarcoma" "Spilogale_gracilis" 0.220305120912093
"testicular" "Spilogale_gracilis" -0.00597650783165156
"thyroid" "Spilogale_gracilis" 0.254339769095156
"urothelial" "Spilogale_gracilis" 0.199801453474717
"uterine" "Spilogale_gracilis" 0.190219736515563
"all" "Suricata_suricatta" 0.216842476349574
"bladder" "Suricata_suricatta" 0.222753284919122
"breast" "Suricata_suricatta" 0.172044985842571
"central nervous system" "Suricata_suricatta" 0.21838369024339
"colon" "Suricata_suricatta" 0.245851550411941
"colorectal" "Suricata_suricatta" 0.231574146801034
"endometrial" "Suricata_suricatta" 0.165615389958891
"gastric" "Suricata_suricatta" 0.207077712277937
"glioma" "Suricata_suricatta" 0.226519231649844
"head and neck" "Suricata_suricatta" 0.225452911390048
"hepatocellular" "Suricata_suricatta" 0.233928995331651
"intestine" "Suricata_suricatta" 0.195246940907277
"kidney" "Suricata_suricatta" 0.36750998459354
"leukaemia" "Suricata_suricatta" 0.13020493501674
"liver" "Suricata_suricatta" 0.194301836371559
"lung" "Suricata_suricatta" 0.291915201992306
"lymphoma" "Suricata_suricatta" 0.214685420353296
"melanoma" "Suricata_suricatta" 0.278443041951876
"mesothelioma" "Suricata_suricatta" 0.377413215442946
"oesophagus" "Suricata_suricatta" 0.190700211034797
"other tumour types" "Suricata_suricatta" 0.278286804120177
"ovarian" "Suricata_suricatta" 0.229848452422677
"paediatric" "Suricata_suricatta" 0.226808275771799
"pancreas" "Suricata_suricatta" 0.153842999303678
"prostate" "Suricata_suricatta" 0.167012167029292
"rare other tumour types" "Suricata_suricatta" -0.118954530675931
"renal" "Suricata_suricatta" 0.170967783541464
"sarcoma" "Suricata_suricatta" 0.205426863402494
"skin" "Suricata_suricatta" 0.121339309863844
"small intestine" "Suricata_suricatta" 0.286569606255834
"soft tissue sarcoma" "Suricata_suricatta" 0.151368808303593
"testicular" "Suricata_suricatta" 0.0410802147283379
"thyroid" "Suricata_suricatta" 0.266776888739561
"urothelial" "Suricata_suricatta" 0.28476847837648
"uterine" "Suricata_suricatta" 0.183511085802727
"all" "Sus_scrofa" 0.174038412811796
"bladder" "Sus_scrofa" 0.166571618624072
"breast" "Sus_scrofa" 0.116470027148033
"central nervous system" "Sus_scrofa" 0.140691020913585
"colon" "Sus_scrofa" 0.196533447940539
"colorectal" "Sus_scrofa" 0.188084554144659
"endometrial" "Sus_scrofa" 0.107921709230612
"gastric" "Sus_scrofa" 0.122153259162718
"glioma" "Sus_scrofa" 0.189127160973647
"head and neck" "Sus_scrofa" 0.148532609274219
"hepatocellular" "Sus_scrofa" 0.163066764390516
"intestine" "Sus_scrofa" 0.182761159023502
"kidney" "Sus_scrofa" 0.111518696447327
"leukaemia" "Sus_scrofa" 0.0934582973425544
"liver" "Sus_scrofa" 0.276488855047841
"lung" "Sus_scrofa" 0.201461076245858
"lymphoma" "Sus_scrofa" 0.172188304186329
"melanoma" "Sus_scrofa" 0.200467072874931
"mesothelioma" "Sus_scrofa" 0.096075612707611
"oesophagus" "Sus_scrofa" 0.167384292923118
"other tumour types" "Sus_scrofa" 0.23615266065701
"ovarian" "Sus_scrofa" 0.155193645117495
"paediatric" "Sus_scrofa" 0.266854479686989
"pancreas" "Sus_scrofa" 0.153516632973992
"prostate" "Sus_scrofa" 0.145625375466791
"rare other tumour types" "Sus_scrofa" -0.14648112909414
"renal" "Sus_scrofa" 0.113870591516303
"sarcoma" "Sus_scrofa" 0.172271141980428
"skin" "Sus_scrofa" 0.0800061106701521
"small intestine" "Sus_scrofa" 0.251703293474057
"soft tissue sarcoma" "Sus_scrofa" 0.150633519207697
"testicular" "Sus_scrofa" 0.121740279040671
"thyroid" "Sus_scrofa" 0.235375232703455
"urothelial" "Sus_scrofa" 0.239694569358169
"uterine" "Sus_scrofa" 0.157896638537974
"all" "Tadarida_brasiliensis" 0.187549182407126
"bladder" "Tadarida_brasiliensis" 0.20913138741877
"breast" "Tadarida_brasiliensis" 0.169679434012593
"central nervous system" "Tadarida_brasiliensis" 0.172388781436805
"colon" "Tadarida_brasiliensis" 0.207747774977301
"colorectal" "Tadarida_brasiliensis" 0.196971940217082
"endometrial" "Tadarida_brasiliensis" 0.148307985955858
"gastric" "Tadarida_brasiliensis" 0.169109421494247
"glioma" "Tadarida_brasiliensis" 0.160526410237185
"head and neck" "Tadarida_brasiliensis" 0.17912306419895
"hepatocellular" "Tadarida_brasiliensis" 0.208711203746352
"intestine" "Tadarida_brasiliensis" 0.186614316158257
"kidney" "Tadarida_brasiliensis" 0.246343328023953
"leukaemia" "Tadarida_brasiliensis" 0.153623193506745
"liver" "Tadarida_brasiliensis" 0.262693188926888
"lung" "Tadarida_brasiliensis" 0.239166820955328
"lymphoma" "Tadarida_brasiliensis" 0.174043123831274
"melanoma" "Tadarida_brasiliensis" 0.2410549295398
"mesothelioma" "Tadarida_brasiliensis" 0.389196655788578
"oesophagus" "Tadarida_brasiliensis" 0.15957981088588
"other tumour types" "Tadarida_brasiliensis" 0.232483060102644
"ovarian" "Tadarida_brasiliensis" 0.19068725090777
"paediatric" "Tadarida_brasiliensis" 0.286230302999822
"pancreas" "Tadarida_brasiliensis" 0.1541759429543
"prostate" "Tadarida_brasiliensis" 0.153122858284944
"rare other tumour types" "Tadarida_brasiliensis" -0.267696805745088
"renal" "Tadarida_brasiliensis" 0.179066925935241
"sarcoma" "Tadarida_brasiliensis" 0.197855206511711
"skin" "Tadarida_brasiliensis" 0.159934474589888
"small intestine" "Tadarida_brasiliensis" 0.154034762756982
"soft tissue sarcoma" "Tadarida_brasiliensis" 0.0598888435687951
"testicular" "Tadarida_brasiliensis" 0.0138995785357544
"thyroid" "Tadarida_brasiliensis" 0.208122813445619
"urothelial" "Tadarida_brasiliensis" 0.204536770455551
"uterine" "Tadarida_brasiliensis" 0.174476856625061
"all" "Tamandua_tetradactyla" 0.210475382659374
"bladder" "Tamandua_tetradactyla" 0.237786470679092
"breast" "Tamandua_tetradactyla" 0.171961309519475
"central nervous system" "Tamandua_tetradactyla" 0.183102422591747
"colon" "Tamandua_tetradactyla" 0.272491373681306
"colorectal" "Tamandua_tetradactyla" 0.220330740729516
"endometrial" "Tamandua_tetradactyla" 0.147898620132171
"gastric" "Tamandua_tetradactyla" 0.177705417374562
"glioma" "Tamandua_tetradactyla" 0.226865425354353
"head and neck" "Tamandua_tetradactyla" 0.197381941589649
"hepatocellular" "Tamandua_tetradactyla" 0.198468617378236
"intestine" "Tamandua_tetradactyla" 0.174475131639432
"kidney" "Tamandua_tetradactyla" 0.319948272327334
"leukaemia" "Tamandua_tetradactyla" 0.136455535220776
"liver" "Tamandua_tetradactyla" 0.199800361727018
"lung" "Tamandua_tetradactyla" 0.258382742029582
"lymphoma" "Tamandua_tetradactyla" 0.202674328381836
"melanoma" "Tamandua_tetradactyla" 0.248047952289766
"mesothelioma" "Tamandua_tetradactyla" 0.350237081423247
"oesophagus" "Tamandua_tetradactyla" 0.0794522283537353
"other tumour types" "Tamandua_tetradactyla" 0.297178526748944
"ovarian" "Tamandua_tetradactyla" 0.224518548196466
"paediatric" "Tamandua_tetradactyla" 0.24346925485196
"pancreas" "Tamandua_tetradactyla" 0.132265745334259
"prostate" "Tamandua_tetradactyla" 0.183030403185281
"rare other tumour types" "Tamandua_tetradactyla" -0.396510330773832
"renal" "Tamandua_tetradactyla" 0.186696240955046
"sarcoma" "Tamandua_tetradactyla" 0.209624868440663
"skin" "Tamandua_tetradactyla" 0.225675015377066
"small intestine" "Tamandua_tetradactyla" 0.155873185368403
"soft tissue sarcoma" "Tamandua_tetradactyla" 0.152404062433731
"testicular" "Tamandua_tetradactyla" -0.0544005682229194
"thyroid" "Tamandua_tetradactyla" 0.250212453316879
"urothelial" "Tamandua_tetradactyla" 0.199834515223361
"uterine" "Tamandua_tetradactyla" 0.171898850235127
"all" "Tapirus_indicus" 0.208335505498291
"bladder" "Tapirus_indicus" 0.238886657366049
"breast" "Tapirus_indicus" 0.175239275618275
"central nervous system" "Tapirus_indicus" 0.174380277320814
"colon" "Tapirus_indicus" 0.270965205908475
"colorectal" "Tapirus_indicus" 0.212096992031945
"endometrial" "Tapirus_indicus" 0.155239109027474
"gastric" "Tapirus_indicus" 0.199314456904219
"glioma" "Tapirus_indicus" 0.23745792669157
"head and neck" "Tapirus_indicus" 0.197992270738997
"hepatocellular" "Tapirus_indicus" 0.201692565465989
"intestine" "Tapirus_indicus" 0.138790001919929
